timestamp,localized,ax,ay,az,gx,gy,gz
1686782936617,2023-06-14T15:48:56.617(UTC-07:00),-7472,13301,959,-5198,41,4077
1686782936627,2023-06-14T15:48:56.627(UTC-07:00),-4513,11565,765,-2029,1828,4666
1686782936637,2023-06-14T15:48:56.637(UTC-07:00),-2203,10151,-1136,-227,3593,5683
1686782936647,2023-06-14T15:48:56.647(UTC-07:00),-2586,8102,-3380,-66,3600,6053
1686782936656,2023-06-14T15:48:56.656(UTC-07:00),-4897,6045,-5841,-2057,3032,6314
1686782936666,2023-06-14T15:48:56.666(UTC-07:00),-5024,7410,-7542,-5360,2519,7412
1686782936676,2023-06-14T15:48:56.676(UTC-07:00),-4499,10969,-8759,-8461,1415,8239
1686782936686,2023-06-14T15:48:56.686(UTC-07:00),-5105,14657,-10110,-10272,6,8064
1686782936695,2023-06-14T15:48:56.695(UTC-07:00),-6623,19055,-9601,-10794,-1592,6636
1686782936705,2023-06-14T15:48:56.705(UTC-07:00),-9488,22654,-8656,-10173,-2869,4418
1686782936715,2023-06-14T15:48:56.715(UTC-07:00),-11698,23038,-10756,-5275,-2266,1233
1686782936725,2023-06-14T15:48:56.725(UTC-07:00),-12606,19472,-9576,2311,-2000,-1838
1686782936734,2023-06-14T15:48:56.734(UTC-07:00),-13473,13562,-6460,10303,-2503,-3246
1686782936744,2023-06-14T15:48:56.744(UTC-07:00),-11645,5909,-1801,19347,-2238,-2087
1686782936754,2023-06-14T15:48:56.754(UTC-07:00),-8334,-2699,65,26394,-2115,82
1686782936764,2023-06-14T15:48:56.764(UTC-07:00),-5364,-10264,-509,22090,-1740,1390
1686782936773,2023-06-14T15:48:56.773(UTC-07:00),612,-11892,-4247,6338,-111,4499
1686782936783,2023-06-14T15:48:56.783(UTC-07:00),7335,836,-4877,-12457,226,7607
1686782936793,2023-06-14T15:48:56.793(UTC-07:00),4014,11096,-1353,-20092,-2631,4229
1686782936803,2023-06-14T15:48:56.803(UTC-07:00),658,16987,-6843,-12986,-4837,2581
1686782936813,2023-06-14T15:48:56.813(UTC-07:00),3385,12375,-335,-4679,-4785,-693
1686782936822,2023-06-14T15:48:56.822(UTC-07:00),-3267,13637,3702,1018,-2794,-9117
1686782936832,2023-06-14T15:48:56.832(UTC-07:00),-4494,12881,1693,6979,-4022,-12622
1686782936842,2023-06-14T15:48:56.842(UTC-07:00),-4384,4345,1453,17007,-4228,-13452
1686782936852,2023-06-14T15:48:56.852(UTC-07:00),-4874,-2835,1246,22850,-3812,-15182
1686782936862,2023-06-14T15:48:56.862(UTC-07:00),-6753,-6542,340,23142,-3234,-15143
1686782936871,2023-06-14T15:48:56.871(UTC-07:00),-9447,-8686,233,18062,-3371,-12368
1686782936881,2023-06-14T15:48:56.881(UTC-07:00),-10400,-9300,31,11596,-3034,-7727
1686782936891,2023-06-14T15:48:56.891(UTC-07:00),-9089,-10933,1450,5920,-1810,-2963
1686782936901,2023-06-14T15:48:56.901(UTC-07:00),-8790,-10405,2249,-662,-992,1190
1686782936911,2023-06-14T15:48:56.911(UTC-07:00),-7810,-5538,1285,-9087,10,3489
1686782936920,2023-06-14T15:48:56.920(UTC-07:00),-6502,269,-89,-17802,258,4074
1686782936930,2023-06-14T15:48:56.930(UTC-07:00),-5766,6615,-897,-23070,-1218,4211
1686782936940,2023-06-14T15:48:56.940(UTC-07:00),-7208,9490,-827,-21496,-3136,3576
1686782936950,2023-06-14T15:48:56.950(UTC-07:00),-7586,8997,-454,-16152,-2657,3033
1686782936960,2023-06-14T15:48:56.960(UTC-07:00),-6499,9541,-1398,-9356,-276,3555
1686782936969,2023-06-14T15:48:56.969(UTC-07:00),-5233,9707,-1596,-3974,1192,3340
1686782936979,2023-06-14T15:48:56.979(UTC-07:00),-3679,8561,-1949,343,2390,2829
1686782936989,2023-06-14T15:48:56.989(UTC-07:00),-2441,7458,-2358,3409,3449,2576
1686782936998,2023-06-14T15:48:56.998(UTC-07:00),-1728,6736,-3100,4586,4178,2459
1686782937008,2023-06-14T15:48:57.008(UTC-07:00),-1778,5955,-3996,4888,4440,2585
1686782937018,2023-06-14T15:48:57.018(UTC-07:00),-2217,5027,-5109,4687,4474,2985
1686782937027,2023-06-14T15:48:57.027(UTC-07:00),-2688,4684,-6266,3284,4277,3677
1686782937037,2023-06-14T15:48:57.037(UTC-07:00),-3202,5396,-6905,779,3500,4492
1686782937047,2023-06-14T15:48:57.047(UTC-07:00),-3700,7286,-7605,-2219,2503,5028
1686782937057,2023-06-14T15:48:57.057(UTC-07:00),-4283,9694,-8013,-5207,1285,5081
1686782937066,2023-06-14T15:48:57.066(UTC-07:00),-5621,12466,-8025,-8226,-356,4665
1686782937076,2023-06-14T15:48:57.076(UTC-07:00),-8207,14781,-7143,-9090,-1453,3370
1686782937086,2023-06-14T15:48:57.086(UTC-07:00),-10775,15954,-6600,-7260,-1677,1612
1686782937095,2023-06-14T15:48:57.095(UTC-07:00),-12196,16224,-6327,-3345,-1398,159
1686782937105,2023-06-14T15:48:57.105(UTC-07:00),-12256,14764,-5967,1930,-1114,-1013
1686782937115,2023-06-14T15:48:57.115(UTC-07:00),-11760,10581,-4277,6937,-1482,-1981
1686782937124,2023-06-14T15:48:57.124(UTC-07:00),-10722,4535,-2652,11001,-1805,-1810
1686782937134,2023-06-14T15:48:57.134(UTC-07:00),-8140,-627,-1259,13313,-1803,425
1686782937144,2023-06-14T15:48:57.144(UTC-07:00),-5502,-3829,-1215,11485,-1085,2871
1686782937154,2023-06-14T15:48:57.154(UTC-07:00),-2480,-4511,-3153,4484,34,5072
1686782937164,2023-06-14T15:48:57.164(UTC-07:00),609,1505,-3722,-5101,286,7743
1686782937175,2023-06-14T15:48:57.175(UTC-07:00),1852,9273,-2762,-9665,-606,7673
1686782937185,2023-06-14T15:48:57.185(UTC-07:00),255,11461,-2715,-6076,-1508,5465
1686782937196,2023-06-14T15:48:57.196(UTC-07:00),-2658,10716,-4259,1204,-2268,3356
1686782937206,2023-06-14T15:48:57.206(UTC-07:00),-1934,8305,-4263,5757,-2338,446
1686782937217,2023-06-14T15:48:57.217(UTC-07:00),-2081,7066,-134,5831,-748,-5141
1686782937227,2023-06-14T15:48:57.227(UTC-07:00),-5074,10267,-245,4660,-1794,-9039
1686782937238,2023-06-14T15:48:57.238(UTC-07:00),-5077,8406,-1665,6851,-2753,-9404
1686782937248,2023-06-14T15:48:57.248(UTC-07:00),-5473,3683,-1735,10467,-2961,-9117
1686782937259,2023-06-14T15:48:57.259(UTC-07:00),-5770,114,-1822,12487,-2809,-9388
1686782937269,2023-06-14T15:48:57.269(UTC-07:00),-6994,-1399,-2100,11466,-2713,-9328
1686782937280,2023-06-14T15:48:57.280(UTC-07:00),-8803,-1928,-2216,7934,-2908,-7663
1686782937290,2023-06-14T15:48:57.290(UTC-07:00),-9372,-2005,-1904,4327,-2738,-5195
1686782937301,2023-06-14T15:48:57.301(UTC-07:00),-8583,-2119,-1973,1745,-2044,-2669
1686782937311,2023-06-14T15:48:57.311(UTC-07:00),-7270,-2643,-1878,69,-1328,-618
1686782937322,2023-06-14T15:48:57.322(UTC-07:00),-6451,-3364,-1470,-2068,-1071,672
1686782937332,2023-06-14T15:48:57.332(UTC-07:00),-6337,-3189,-443,-4697,-925,1662
1686782937343,2023-06-14T15:48:57.343(UTC-07:00),-6303,-1935,74,-7324,-377,2352
1686782937353,2023-06-14T15:48:57.353(UTC-07:00),-6689,191,564,-9970,-107,2940
1686782937364,2023-06-14T15:48:57.364(UTC-07:00),-6282,4058,-772,-12429,324,3512
1686782937373,2023-06-14T15:48:57.373(UTC-07:00),-6124,8222,-1672,-12990,-92,4013
1686782937383,2023-06-14T15:48:57.383(UTC-07:00),-6079,9817,-2051,-9912,46,3543
1686782937393,2023-06-14T15:48:57.393(UTC-07:00),-4972,9557,-3050,-5278,1216,3028
1686782937403,2023-06-14T15:48:57.403(UTC-07:00),-3600,9084,-4063,-1318,2324,2971
1686782937412,2023-06-14T15:48:57.412(UTC-07:00),-2570,8788,-4658,361,2646,2497
1686782937422,2023-06-14T15:48:57.422(UTC-07:00),-2092,8292,-5203,666,2612,1932
1686782937432,2023-06-14T15:48:57.432(UTC-07:00),-2031,8033,-5241,260,2357,1647
1686782937442,2023-06-14T15:48:57.442(UTC-07:00),-2562,7752,-5025,-438,1991,1482
1686782937451,2023-06-14T15:48:57.451(UTC-07:00),-3765,7425,-4915,-756,1629,1509
1686782937461,2023-06-14T15:48:57.461(UTC-07:00),-4821,7633,-4889,-725,1382,1763
1686782937471,2023-06-14T15:48:57.471(UTC-07:00),-5512,8177,-4921,-849,1236,1996
1686782937481,2023-06-14T15:48:57.481(UTC-07:00),-6207,8620,-5109,-1128,1002,2043
1686782937490,2023-06-14T15:48:57.490(UTC-07:00),-6953,9012,-4936,-1430,619,1956
1686782937500,2023-06-14T15:48:57.500(UTC-07:00),-7582,9574,-5016,-1517,268,1872
1686782937510,2023-06-14T15:48:57.510(UTC-07:00),-8021,10317,-5379,-1319,-77,1690
1686782937520,2023-06-14T15:48:57.520(UTC-07:00),-8351,10849,-5246,-807,-542,1434
1686782937529,2023-06-14T15:48:57.529(UTC-07:00),-8873,10609,-5308,751,-974,1098
1686782937539,2023-06-14T15:48:57.539(UTC-07:00),-8798,8448,-4751,2670,-1285,553
1686782937549,2023-06-14T15:48:57.549(UTC-07:00),-8246,5684,-3642,4049,-1688,690
1686782937559,2023-06-14T15:48:57.559(UTC-07:00),-7300,3498,-2839,5430,-1576,1934
1686782937569,2023-06-14T15:48:57.569(UTC-07:00),-5961,1939,-1598,6218,-1091,3515
1686782937580,2023-06-14T15:48:57.580(UTC-07:00),-4360,941,-2347,4307,-189,4818
1686782937590,2023-06-14T15:48:57.590(UTC-07:00),-2660,1705,-3069,263,598,6301
1686782937601,2023-06-14T15:48:57.601(UTC-07:00),-964,5559,-3533,-3615,800,7342
1686782937611,2023-06-14T15:48:57.611(UTC-07:00),-770,9244,-3002,-4890,340,6015
1686782937622,2023-06-14T15:48:57.622(UTC-07:00),-2292,9801,-2474,-2125,-254,3793
1686782937632,2023-06-14T15:48:57.632(UTC-07:00),-3963,9810,-2860,1605,-497,1722
1686782937643,2023-06-14T15:48:57.643(UTC-07:00),-3404,10179,-4036,3816,-343,-636
1686782937653,2023-06-14T15:48:57.653(UTC-07:00),-1478,9004,-2039,5571,202,-4114
1686782937664,2023-06-14T15:48:57.664(UTC-07:00),-3839,7915,-1162,6070,-325,-7784
1686782937674,2023-06-14T15:48:57.674(UTC-07:00),-6327,6208,-1545,6390,-1692,-9062
1686782937685,2023-06-14T15:48:57.685(UTC-07:00),-7462,3738,-2309,7541,-1711,-9208
1686782937695,2023-06-14T15:48:57.695(UTC-07:00),-8123,2259,-2632,8170,-1386,-8934
1686782937706,2023-06-14T15:48:57.706(UTC-07:00),-8866,1516,-2722,7417,-1209,-8173
1686782937716,2023-06-14T15:48:57.716(UTC-07:00),-9351,1061,-2836,5425,-1021,-6719
1686782937727,2023-06-14T15:48:57.727(UTC-07:00),-8752,1112,-3011,3105,-558,-4712
1686782937737,2023-06-14T15:48:57.737(UTC-07:00),-7320,706,-3313,2035,35,-3130
1686782937748,2023-06-14T15:48:57.748(UTC-07:00),-6193,-490,-3949,1525,134,-2234
1686782937758,2023-06-14T15:48:57.758(UTC-07:00),-5725,-1539,-3216,620,-89,-1420
1686782937769,2023-06-14T15:48:57.769(UTC-07:00),-5642,-1737,-3068,-739,31,-545
1686782937779,2023-06-14T15:48:57.779(UTC-07:00),-5585,-778,-3420,-2991,228,97
1686782937790,2023-06-14T15:48:57.790(UTC-07:00),-5433,1180,-3769,-5755,231,741
1686782937800,2023-06-14T15:48:57.800(UTC-07:00),-4886,3821,-4638,-8818,7,1170
1686782937811,2023-06-14T15:48:57.811(UTC-07:00),-4379,7074,-4979,-11546,-761,984
1686782937821,2023-06-14T15:48:57.821(UTC-07:00),-4672,9351,-4402,-11365,-1257,451
1686782937832,2023-06-14T15:48:57.832(UTC-07:00),-4512,10064,-4469,-8869,-911,96
1686782937842,2023-06-14T15:48:57.842(UTC-07:00),-4118,9704,-4692,-5014,-215,-190
1686782937853,2023-06-14T15:48:57.853(UTC-07:00),-4022,8880,-4631,-1313,215,-277
1686782937863,2023-06-14T15:48:57.863(UTC-07:00),-4132,7598,-4422,1359,384,-269
1686782937874,2023-06-14T15:48:57.874(UTC-07:00),-4421,6177,-3990,3029,429,-184
1686782937884,2023-06-14T15:48:57.884(UTC-07:00),-4855,5351,-3736,3814,422,68
1686782937895,2023-06-14T15:48:57.895(UTC-07:00),-5304,4999,-3552,3798,369,379
1686782937905,2023-06-14T15:48:57.905(UTC-07:00),-5670,5021,-3475,3340,280,743
1686782937916,2023-06-14T15:48:57.916(UTC-07:00),-6017,5271,-3459,2723,170,1171
1686782937926,2023-06-14T15:48:57.926(UTC-07:00),-6238,5780,-3477,2077,96,1600
1686782937937,2023-06-14T15:48:57.937(UTC-07:00),-6425,6390,-3625,1435,-14,1926
1686782937947,2023-06-14T15:48:57.947(UTC-07:00),-6658,6980,-3749,905,-150,2097
1686782937958,2023-06-14T15:48:57.958(UTC-07:00),-6847,7721,-3781,478,-311,2187
1686782937968,2023-06-14T15:48:57.968(UTC-07:00),-7116,8446,-3867,469,-454,2178
1686782937979,2023-06-14T15:48:57.979(UTC-07:00),-7315,8595,-3889,1431,-389,2001
1686782937987,2023-06-14T15:48:57.987(UTC-07:00),-7179,7771,-3950,3357,-215,1730
1686782937997,2023-06-14T15:48:57.997(UTC-07:00),-6987,6655,-3817,4998,-122,1618
1686782938006,2023-06-14T15:48:58.006(UTC-07:00),-6671,5503,-3717,6225,82,1768
1686782938015,2023-06-14T15:48:58.015(UTC-07:00),-6123,4098,-3307,7290,283,2190
1686782938024,2023-06-14T15:48:58.024(UTC-07:00),-5581,2594,-2983,7994,547,2827
1686782938033,2023-06-14T15:48:58.033(UTC-07:00),-5022,1694,-3370,7398,805,3579
1686782938042,2023-06-14T15:48:58.042(UTC-07:00),-4382,1391,-3730,5326,1133,4464
1686782938051,2023-06-14T15:48:58.051(UTC-07:00),-3825,1711,-4102,3113,1384,5648
1686782938060,2023-06-14T15:48:58.060(UTC-07:00),-3685,2836,-4184,1005,1447,6465
1686782938069,2023-06-14T15:48:58.069(UTC-07:00),-3292,4419,-4262,-501,1427,6385
1686782938078,2023-06-14T15:48:58.078(UTC-07:00),-3587,5256,-3870,-539,1284,5682
1686782938087,2023-06-14T15:48:58.087(UTC-07:00),-4126,5565,-3932,308,1159,4513
1686782938096,2023-06-14T15:48:58.096(UTC-07:00),-4602,5873,-4347,718,1031,3152
1686782938105,2023-06-14T15:48:58.105(UTC-07:00),-4512,6399,-4449,220,1015,1597
1686782938114,2023-06-14T15:48:58.114(UTC-07:00),-4343,6977,-3939,-779,1134,-357
1686782938123,2023-06-14T15:48:58.123(UTC-07:00),-5284,7755,-3866,-1833,893,-1910
1686782938132,2023-06-14T15:48:58.132(UTC-07:00),-6047,8078,-4196,-2153,530,-2532
1686782938141,2023-06-14T15:48:58.141(UTC-07:00),-6023,7524,-4705,-1292,443,-2758
1686782938150,2023-06-14T15:48:58.150(UTC-07:00),-5861,6603,-5216,-355,353,-2944
1686782938159,2023-06-14T15:48:58.159(UTC-07:00),-5793,5905,-5415,-42,134,-3031
1686782938168,2023-06-14T15:48:58.168(UTC-07:00),-5756,5452,-5600,-489,-162,-2918
1686782938178,2023-06-14T15:48:58.178(UTC-07:00),-5690,5300,-5763,-1281,-430,-2700
1686782938188,2023-06-14T15:48:58.188(UTC-07:00),-5637,5344,-5724,-2000,-716,-2412
1686782938198,2023-06-14T15:48:58.198(UTC-07:00),-5525,5485,-5440,-2495,-931,-2118
1686782938207,2023-06-14T15:48:58.207(UTC-07:00),-5431,5685,-5451,-2721,-1021,-1869
1686782938217,2023-06-14T15:48:58.217(UTC-07:00),-5255,5894,-5275,-2820,-1073,-1695
1686782938227,2023-06-14T15:48:58.227(UTC-07:00),-5128,5928,-5149,-2730,-1116,-1575
1686782938237,2023-06-14T15:48:58.237(UTC-07:00),-5011,6006,-5230,-2416,-1108,-1487
1686782938246,2023-06-14T15:48:58.246(UTC-07:00),-4901,5819,-5136,-2022,-1129,-1405
1686782938256,2023-06-14T15:48:58.256(UTC-07:00),-4793,5648,-5195,-1653,-1205,-1273
1686782938266,2023-06-14T15:48:58.266(UTC-07:00),-4711,5517,-5332,-1328,-1318,-1118
1686782938276,2023-06-14T15:48:58.276(UTC-07:00),-4579,5230,-5588,-1146,-1499,-929
1686782938285,2023-06-14T15:48:58.285(UTC-07:00),-4451,4861,-5728,-1193,-1773,-698
1686782938295,2023-06-14T15:48:58.295(UTC-07:00),-4422,4763,-6127,-1584,-2111,-456
1686782938305,2023-06-14T15:48:58.305(UTC-07:00),-4375,4584,-6088,-2163,-2561,-212
1686782938315,2023-06-14T15:48:58.315(UTC-07:00),-4361,4428,-5435,-2809,-3154,72
1686782938324,2023-06-14T15:48:58.324(UTC-07:00),-4436,4900,-5584,-3699,-3720,255
1686782938334,2023-06-14T15:48:58.334(UTC-07:00),-4579,5668,-5818,-4754,-4232,154
1686782938344,2023-06-14T15:48:58.344(UTC-07:00),-4681,6447,-5641,-4983,-4734,63
1686782938354,2023-06-14T15:48:58.354(UTC-07:00),-5053,7217,-4946,-4154,-5203,-56
1686782938364,2023-06-14T15:48:58.364(UTC-07:00),-5533,7750,-3935,-2410,-5476,-410
1686782938375,2023-06-14T15:48:58.375(UTC-07:00),-6111,7720,-2755,8,-5623,-841
1686782938385,2023-06-14T15:48:58.385(UTC-07:00),-6469,7163,-1540,2477,-5503,-1203
1686782938396,2023-06-14T15:48:58.396(UTC-07:00),-6584,6148,-291,4877,-5129,-1482
1686782938406,2023-06-14T15:48:58.406(UTC-07:00),-6627,4938,1268,6982,-4580,-1612
1686782938417,2023-06-14T15:48:58.417(UTC-07:00),-6657,3689,2183,8827,-3738,-1520
1686782938427,2023-06-14T15:48:58.427(UTC-07:00),-6890,2948,2280,10181,-2606,-1143
1686782938438,2023-06-14T15:48:58.438(UTC-07:00),-7350,2806,1551,10848,-1365,-373
1686782938448,2023-06-14T15:48:58.448(UTC-07:00),-7846,3732,75,11172,-169,453
1686782938459,2023-06-14T15:48:58.459(UTC-07:00),-8277,5090,-2208,11842,624,1010
1686782938469,2023-06-14T15:48:58.469(UTC-07:00),-8149,7199,-4515,13053,659,1454
1686782938480,2023-06-14T15:48:58.480(UTC-07:00),-7362,9880,-4261,14650,34,1714
1686782938490,2023-06-14T15:48:58.490(UTC-07:00),-6587,11678,-3771,17246,-369,1335
1686782938501,2023-06-14T15:48:58.501(UTC-07:00),-5843,12185,-2825,20341,-98,765
1686782938511,2023-06-14T15:48:58.511(UTC-07:00),-5164,11789,-1451,23337,643,27
1686782938522,2023-06-14T15:48:58.522(UTC-07:00),-4874,11009,-313,25155,1722,-1315
1686782938532,2023-06-14T15:48:58.532(UTC-07:00),-4579,9765,186,25228,2819,-3112
1686782938543,2023-06-14T15:48:58.543(UTC-07:00),-4241,8370,-313,24028,3708,-5000
1686782938553,2023-06-14T15:48:58.553(UTC-07:00),-4039,6884,-1160,21203,4091,-6660
1686782938564,2023-06-14T15:48:58.564(UTC-07:00),-3966,5461,-2057,17779,4278,-7774
1686782938573,2023-06-14T15:48:58.573(UTC-07:00),-3909,4202,-3181,14088,4379,-8411
1686782938583,2023-06-14T15:48:58.583(UTC-07:00),-3530,2884,-4888,10203,4435,-8871
1686782938593,2023-06-14T15:48:58.593(UTC-07:00),-2751,1141,-7761,6529,4423,-9204
1686782938603,2023-06-14T15:48:58.603(UTC-07:00),-1212,-1097,-10950,3190,4063,-9324
1686782938612,2023-06-14T15:48:58.612(UTC-07:00),13,-4029,-13781,-160,3121,-9196
1686782938622,2023-06-14T15:48:58.622(UTC-07:00),387,-7651,-15444,-3709,1878,-8836
1686782938632,2023-06-14T15:48:58.632(UTC-07:00),-643,-11000,-13826,-9484,414,-7917
1686782938642,2023-06-14T15:48:58.642(UTC-07:00),-3044,-12432,-11277,-17677,-921,-6781
1686782938651,2023-06-14T15:48:58.651(UTC-07:00),-5374,-11666,-7116,-27557,-1925,-5221
1686782938661,2023-06-14T15:48:58.661(UTC-07:00),-6813,-9701,-3084,-32768,-2264,-3448
1686782938671,2023-06-14T15:48:58.671(UTC-07:00),-7493,-7579,-278,-32768,-2009,-1672
1686782938681,2023-06-14T15:48:58.681(UTC-07:00),-7731,-5919,1971,-32768,-1650,-97
1686782938690,2023-06-14T15:48:58.690(UTC-07:00),-7464,-4175,3403,-32768,-1439,1268
1686782938700,2023-06-14T15:48:58.700(UTC-07:00),-7078,-1503,3969,-32768,-1420,1801
1686782938710,2023-06-14T15:48:58.710(UTC-07:00),-6290,2791,3330,-32768,-1105,1563
1686782938720,2023-06-14T15:48:58.720(UTC-07:00),-5078,7932,1060,-32768,-577,1075
1686782938729,2023-06-14T15:48:58.729(UTC-07:00),-3774,13792,-837,-32768,-933,1224
1686782938739,2023-06-14T15:48:58.739(UTC-07:00),-3499,19969,-1715,-32768,-2016,2341
1686782938749,2023-06-14T15:48:58.749(UTC-07:00),-3713,24127,-1880,-26226,-3104,3012
1686782938759,2023-06-14T15:48:58.759(UTC-07:00),-4315,24170,-1384,-15760,-3566,1698
1686782938768,2023-06-14T15:48:58.768(UTC-07:00),-5469,21509,-2830,-4833,-2795,-1510
1686782938778,2023-06-14T15:48:58.778(UTC-07:00),-6829,15820,-5023,6097,-2750,-3795
1686782938788,2023-06-14T15:48:58.788(UTC-07:00),-7439,9642,-5943,15631,-3506,-4812
1686782938798,2023-06-14T15:48:58.798(UTC-07:00),-7699,4955,-5449,22184,-4559,-4638
1686782938807,2023-06-14T15:48:58.807(UTC-07:00),-7508,2083,-4552,25307,-5557,-3465
1686782938817,2023-06-14T15:48:58.817(UTC-07:00),-6911,959,-3515,25617,-6461,-1722
1686782938827,2023-06-14T15:48:58.827(UTC-07:00),-6280,1018,-2462,24579,-7222,19
1686782938837,2023-06-14T15:48:58.837(UTC-07:00),-6216,1938,-1104,23423,-7758,1398
1686782938846,2023-06-14T15:48:58.846(UTC-07:00),-6703,3584,518,22576,-7871,2257
1686782938856,2023-06-14T15:48:58.856(UTC-07:00),-7429,5103,1978,22560,-7312,2579
1686782938866,2023-06-14T15:48:58.866(UTC-07:00),-7764,6277,3218,22699,-6052,2638
1686782938876,2023-06-14T15:48:58.876(UTC-07:00),-7807,7016,4373,23821,-4351,2497
1686782938885,2023-06-14T15:48:58.885(UTC-07:00),-7916,6962,4640,26979,-2465,2222
1686782938895,2023-06-14T15:48:58.895(UTC-07:00),-7822,6337,4127,30780,-567,2134
1686782938905,2023-06-14T15:48:58.905(UTC-07:00),-7289,5158,2890,32767,1107,2453
1686782938915,2023-06-14T15:48:58.915(UTC-07:00),-6502,4118,1266,32767,2331,2899
1686782938924,2023-06-14T15:48:58.924(UTC-07:00),-5751,3596,-1018,32767,3018,2988
1686782938934,2023-06-14T15:48:58.934(UTC-07:00),-4868,3604,-3391,32767,3074,2566
1686782938944,2023-06-14T15:48:58.944(UTC-07:00),-3934,3927,-5697,32192,2589,1451
1686782938954,2023-06-14T15:48:58.954(UTC-07:00),-3320,4077,-6932,27431,1833,-260
1686782938964,2023-06-14T15:48:58.964(UTC-07:00),-3487,3927,-7440,22243,1147,-2257
1686782938975,2023-06-14T15:48:58.975(UTC-07:00),-4105,4084,-7569,16817,606,-4075
1686782938985,2023-06-14T15:48:58.985(UTC-07:00),-4368,3802,-7656,12173,395,-5511
1686782938996,2023-06-14T15:48:58.996(UTC-07:00),-4251,3060,-8036,8580,460,-6360
1686782939006,2023-06-14T15:48:59.006(UTC-07:00),-4382,1430,-8568,5196,558,-6638
1686782939017,2023-06-14T15:48:59.017(UTC-07:00),-4306,-851,-9550,1514,628,-6631
1686782939027,2023-06-14T15:48:59.027(UTC-07:00),-3725,-3978,-11622,-2446,568,-6441
1686782939038,2023-06-14T15:48:59.038(UTC-07:00),-3415,-6969,-12285,-7489,54,-6101
1686782939048,2023-06-14T15:48:59.048(UTC-07:00),-3449,-8783,-12392,-14339,-881,-5429
1686782939059,2023-06-14T15:48:59.059(UTC-07:00),-3766,-9454,-10881,-21492,-1965,-4426
1686782939069,2023-06-14T15:48:59.069(UTC-07:00),-4659,-9251,-7803,-28175,-3090,-2972
1686782939080,2023-06-14T15:48:59.080(UTC-07:00),-5595,-8336,-4427,-32768,-3907,-1301
1686782939090,2023-06-14T15:48:59.090(UTC-07:00),-6219,-6923,-1022,-32768,-4443,450
1686782939101,2023-06-14T15:48:59.101(UTC-07:00),-6456,-5200,1595,-32768,-4866,2367
1686782939111,2023-06-14T15:48:59.111(UTC-07:00),-6272,-3734,3214,-32768,-5180,3953
1686782939122,2023-06-14T15:48:59.122(UTC-07:00),-6258,-1912,4854,-32768,-5478,4737
1686782939132,2023-06-14T15:48:59.132(UTC-07:00),-6462,2011,6531,-32768,-5437,4543
1686782939143,2023-06-14T15:48:59.143(UTC-07:00),-6996,8112,6888,-32768,-4457,3614
1686782939153,2023-06-14T15:48:59.153(UTC-07:00),-6877,14204,5387,-32768,-2517,2530
1686782939164,2023-06-14T15:48:59.164(UTC-07:00),-6000,17941,3040,-32768,-906,2026
1686782939175,2023-06-14T15:48:59.175(UTC-07:00),-5240,18819,1693,-27165,-537,2305
1686782939186,2023-06-14T15:48:59.186(UTC-07:00),-4785,18648,1531,-17926,-625,2386
1686782939197,2023-06-14T15:48:59.197(UTC-07:00),-4547,18895,1190,-10513,-214,612
1686782939209,2023-06-14T15:48:59.209(UTC-07:00),-5389,18296,858,-3429,513,-2498
1686782939220,2023-06-14T15:48:59.220(UTC-07:00),-6867,15422,-591,5013,939,-4590
1686782939231,2023-06-14T15:48:59.231(UTC-07:00),-7433,11597,-1726,12920,765,-5178
1686782939242,2023-06-14T15:48:59.242(UTC-07:00),-7352,8248,-1991,19481,222,-4958
1686782939254,2023-06-14T15:48:59.254(UTC-07:00),-6944,5436,-1669,24442,-563,-4215
1686782939265,2023-06-14T15:48:59.265(UTC-07:00),-6495,3507,-1143,27461,-1375,-3049
1686782939276,2023-06-14T15:48:59.276(UTC-07:00),-6088,2821,-247,28464,-2082,-1800
